run_id,run_name,dataset,model,gnn_type,hidden_channels,num_layers,lr,weight_decay,batch_size,train_loss,train_bce,train_mr,train_acc,val_loss,val_f1,val_auroc_entropy,test_acc_id,test_auroc_entropy,epoch,num_id_classes,focal_strategy,num_output_heads
yxcyt86m,run-20260414_001534-yxcyt86m,cora,random_set,GAT,256,2,0.01631004919338843,0.014201658321647171,-1,0.10006111860275269,0.09999861568212509,0.023433785885572433,0.9738717079162598,0.1503494828939438,0.9281437397003174,0.7535739541053772,0.9367088675498962,0.7731743454933167,72.0,3,full_power_set,7
xrkoauiw,run-20260414_001550-xrkoauiw,cora,random_set,GAT,128,3,0.07086919113013547,0.06136802825087955,-1,0.6040987372398376,0.6036630272865295,0.13043689727783203,0.4655582010746002,0.6010209918022156,0.485029935836792,0.5,0.47151899337768555,0.5,55.0,3,full_power_set,7
80mvzb29,run-20260414_001606-80mvzb29,cora,random_set,GAT,64,3,0.09063001903921304,0.010477926594619325,-1,0.04617193713784218,0.04614493250846863,0.009118071757256985,0.9857482314109802,0.10548368841409683,0.9281437397003174,0.7975940108299255,0.9430379867553711,0.8210175037384033,99.0,3,full_power_set,7
ic2p2wqj,run-20260414_001622-ic2p2wqj,cora,random_set,GAT,128,3,0.051182756117236994,0.09662582206496406,-1,0.6281046867370605,0.627583920955658,0.1569586545228958,0.4655582010746002,0.6262316703796387,0.485029935836792,0.5,0.47151899337768555,0.5,66.0,3,full_power_set,7
rqyw57mu,run-20260414_001639-rqyw57mu,cora,random_set,GAT,64,3,0.010259185813307176,0.08658195161307519,-1,0.6241565346717834,0.6236481666564941,0.15185898542404175,0.4655582010746002,0.6219189763069153,0.485029935836792,0.5,0.47151899337768555,0.5,172.0,3,full_power_set,7
rndbvduw,run-20260414_001700-rndbvduw,cora,random_set,GAT,256,3,0.06164617931837413,0.015797994393251254,-1,0.171121746301651,0.17102009057998657,0.02353552170097828,0.91923987865448,0.1865278035402298,0.9221556782722473,0.7739835977554321,0.9145569801330566,0.7676409482955933,152.0,3,full_power_set,7
jrnfje7s,run-20260414_001741-jrnfje7s,cora,random_set,GAT,64,2,0.024189912896896405,0.056625371728267655,-1,0.5749019384384155,0.5745772123336792,0.09429457038640976,0.4655582010746002,0.5707700848579407,0.485029935836792,0.6167575120925903,0.47151899337768555,0.6237855553627014,58.0,3,full_power_set,7
wm8823xe,run-20260414_001753-wm8823xe,cora,random_set,GAT,128,2,0.015474652408691949,0.0007505002066440817,-1,0.004876866936683655,0.0048742750659585,0.0012706671841442585,0.9976246953010559,0.09574256837368011,0.9520958065986633,0.8672564625740051,0.9430379867553711,0.8854004740715027,104.0,3,full_power_set,7
7uhg5wzu,run-20260414_001809-7uhg5wzu,cora,random_set,GAT,256,3,0.0860821268615683,0.07688965109300949,-1,0.6187266111373901,0.6182370185852051,0.14633238315582275,0.4655582010746002,0.6164403557777405,0.485029935836792,0.5193216800689697,0.47151899337768555,0.5303964018821716,52.0,3,full_power_set,7
qma4mhm3,run-20260414_001825-qma4mhm3,cora,random_set,GAT,256,3,0.0702450634596165,0.057393554474770014,-1,0.5963747501373291,0.5959682464599609,0.12123396247625351,0.4655582010746002,0.59293532371521,0.485029935836792,0.4940299391746521,0.47151899337768555,0.4955029785633087,53.0,3,full_power_set,7
9cpprzsh,run-20260414_001842-9cpprzsh,cora,random_set,GAT,64,2,0.042683091322681874,0.02007175111170332,-1,0.23575125634670258,0.2356460988521576,0.031918302178382874,0.783847987651825,0.24150410294532776,0.802395224571228,0.7608566284179688,0.7879746556282043,0.7588228583335876,59.0,3,full_power_set,7
r0tf6krh,run-20260414_001853-r0tf6krh,cora,random_set,GAT,64,3,0.04544258456671316,0.08483055401600093,-1,0.6240572929382324,0.623547375202179,0.1500750333070755,0.4655582010746002,0.6216469407081604,0.485029935836792,0.5,0.47151899337768555,0.5,58.0,3,full_power_set,7
3trx58ln,run-20260414_001904-3trx58ln,cora,random_set,GAT,64,3,0.0014077346701534088,0.019220971324409628,-1,0.2386913299560547,0.2386115938425064,0.03308080509305,0.7814726829528809,0.24198779463768005,0.802395224571228,0.795651912689209,0.7848101258277893,0.811151385307312,200.0,3,full_power_set,7
lk9x6oa0,run-20260414_001935-lk9x6oa0,cora,random_set,GAT,256,2,0.07502295106834712,0.09715792457209424,-1,0.6288884282112122,0.6283633708953857,0.15581931173801422,0.4655582010746002,0.6270719170570374,0.485029935836792,0.5,0.47151899337768555,0.5,55.0,3,full_power_set,7
o1o11hb6,run-20260414_001957-o1o11hb6,cora,random_set,GAT,64,3,0.03798124569120918,0.0016908421669841922,-1,0.006254727952182293,0.006250470876693726,0.0017124168807640672,0.9976246953010559,0.09596910327672958,0.946107804775238,0.8854003548622131,0.9303797483444214,0.8897493481636047,81.0,3,full_power_set,7
t0d4s6xg,run-20260414_002018-t0d4s6xg,cora,random_set,GAT,128,3,0.012044961015620404,0.006680103975596727,-1,0.027206825092434883,0.027186399325728416,0.0075088064186275005,0.9952493906021118,0.10563697665929794,0.9221556782722473,0.877776026725769,0.9556962251663208,0.9091624021530151,84.0,3,full_power_set,7
r8prwlyr,run-20260414_002035-r8prwlyr,cora,random_set,GAT,64,3,0.05602538100079824,0.05484050045711295,-1,0.594002366065979,0.5936039686203003,0.11681339889764786,0.4655582010746002,0.590499997138977,0.485029935836792,0.5,0.47151899337768555,0.5,56.0,3,full_power_set,7
2za2fp7u,run-20260414_002046-2za2fp7u,cora,random_set,GAT,256,3,0.08360429881151585,0.04992985215352715,-1,0.5839240550994873,0.5835679769515991,0.10490404814481735,0.4655582010746002,0.5804391503334045,0.485029935836792,0.5014744997024536,0.47151899337768555,0.4996298551559448,55.0,3,full_power_set,7
smb05h6e,run-20260414_002103-smb05h6e,cora,random_set,GAT,64,2,0.08429749564385763,0.0007038985991880038,-1,0.04742468148469925,0.047416623681783676,0.00710532208904624,0.9881235361099243,0.3797138035297394,0.8742514848709106,0.7958137392997742,0.8892405033111572,0.7880672216415405,103.0,3,full_power_set,7
j6xkk1yv,run-20260414_002119-j6xkk1yv,cora,random_set,GAT,256,3,0.06437514672463542,0.03485357833567449,-1,0.3027293384075165,0.3025832176208496,0.04281165823340416,0.7790973782539368,0.30496272444725037,0.7904191613197327,0.7192642092704773,0.7816455960273743,0.7339250445365906,191.0,3,full_power_set,7
8rbjgzik,run-20260414_002206-8rbjgzik,cora,random_set,GAT,64,3,0.05032542254833721,0.07025659973244873,-1,0.6145339608192444,0.6140599250793457,0.1428457349538803,0.4655582010746002,0.6119897365570068,0.485029935836792,0.5,0.47151899337768555,0.5,57.0,3,full_power_set,7
mo0fjnv6,run-20260414_002217-mo0fjnv6,cora,random_set,GAT,128,2,0.0694627957397286,0.07104175849253455,-1,0.6152687668800354,0.6147916316986084,0.14313508570194244,0.4655582010746002,0.6129179000854492,0.485029935836792,0.5,0.47151899337768555,0.5,54.0,3,full_power_set,7
bb1obnwt,run-20260414_002228-bb1obnwt,cora,random_set,GAT,64,3,0.09110075391926035,0.000675914657013811,-1,0.009326096624135971,0.009324160404503345,0.0018966137431561947,0.9976246953010559,0.20410311222076416,0.916167676448822,0.8595601320266724,0.9113923907279968,0.8719326257705688,70.0,3,full_power_set,7
9uj45jhr,run-20260414_002249-9uj45jhr,cora,random_set,GAT,128,3,0.07684475156621827,0.06550718578473111,-1,0.6105743050575256,0.6101149320602417,0.13824363052845,0.4655582010746002,0.6076987385749817,0.485029935836792,0.5,0.47151899337768555,0.5,55.0,3,full_power_set,7
vmrfuuor,run-20260414_002302-vmrfuuor,cora,random_set,GAT,128,3,0.0798152770182764,0.0015865727372506386,-1,0.11731638014316559,0.11721332371234894,0.01813609153032303,0.9738717079162598,0.4078276753425598,0.9041916131973267,0.5500440001487732,0.9240506291389465,0.542265772819519,171.0,3,full_power_set,7
